RASAL2.AS1	54 221 2326 441 1101 790 2761 0 178 75
RASAL3	107 445 3618 4794 1854 5604 3086 187 3550 7643
RASD1	81 0 4514 5269 983 5162 4619 12368 4767 2109
RASD2	0 110 0 152 12 0 6 0 0 0
RASEF	0 196 74 431 44 135 158 5 132 0
RASGEF1A	0 360 0 728 1700 1403 1605 0 96 1530
RASGEF1B	114 768 6192 7756 2105 10196 7571 589 2327 10222
RASGEF1C	0 129 0 0 12 0 7 0 0 0
RASGRF1	0 0 0 0 557 25 342 169 0 0
RASGRF2	9 1392 158 1219 232 616 454 644 524 74
RASGRP1	86 0 4219 2555 1191 1413 402 144 1934 1688
RASGRP2	170 176 2758 5365 1368 1486 1933 793 3470 2478
RASGRP3	10 21 430 2206 372 2573 783 1337 1208 103
RASGRP4	45 0 81 170 269 453 137 322 187 648
RASIP1	1 24 31 245 118 79 0 50 129 0
RASL10A	0 15 0 0 0 50 0 96 25 0
RASL10B	0 90 293 2 656 14 126 0 56 51
RASL11A	0 402 0 0 38 0 0 402 1829 0
RASL11B	0 26 533 593 71 673 441 553 844 0
RASL12	9 257 403 329 361 567 214 100 0 438
RASSF10	0 75 10 19 43 0 0 63 4 0
RASSF2	326 162 1952 1754 925 3563 1554 1625 1109 2227
RASSF3	0 124 315 0 174 1414 0 0 79 0
RASSF4	0 0 18151 0 0 707 443 0 0 0
RASSF6	0 216 68 67 153 55 0 9 63 0
RASSF8	23 183 720 167 82 102 2016 84 30 0
RASSF9	0 0 0 376 72 193 195 0 0 40
RAVER1	0 204 1191 1800 757 1110 1058 94 5833 1077
RAVER2	0 0 0 0 27 0 142 29 106 0
RAX	0 0 15 0 0 0 0 0 70 0
RAX2	0 53 228 0 67 64 10 134 70 153
RB1	49 729 3243 2798 1561 3722 2531 12 1414 1376
RB1CC1	80 190 1068 3558 429 3353 376 44 3457 1657
RBAK	26 198 164 613 77 0 280 252 60 0
RBAK.LOC389458	0 54 241 416 109 258 139 12 137 181
RBBP4	0 292 0 11202 2 3357 0 318 0 3967
RBBP5	0 861 3395 2748 1940 2490 829 890 1218 3639
RBBP6	173 0 1471 3026 744 3285 2304 1431 1342 4239
RBBP8	0 314 1205 1565 39 1361 1241 393 471 666
RBBP8NL	0 14 0 0 24 0 0 0 0 0
RBBP9	0 148 2263 2606 155 635 953 322 951 712
RBFA	0 271 605 796 130 0 426 0 154 0
RBFOX1	0 97 1 0 0 1 0 0 0 0
RBFOX2	0 78 822 113 269 492 698 459 335 466
RBFOX3	7 395 143 481 35 275 88 167 211 19
RBKS	0 45 916 519 46 394 328 25 282 951
RBL1	104 0 0 625 540 833 5057 40 984 205
RBM10	0 474 8 53 0 12258 0 0 0 13983
RBM11	0 76 1287 1374 340 823 654 82 1114 1379
RBM12	0 111 1613 912 401 2444 1064 33 315 545
RBM12B	113 1362 908 5117 391 2638 1714 1175 2828 598
RBM12B.AS1	1 28 0 9 3375 0 35 0 0 0
RBM14	44 245 644 2326 839 1867 1246 116 1636 1358
RBM14.RBM4	30 1383 312 4042 170 5530 253 449 3159 3442
RBM15	84 360 12927 2775 1369 4519 4457 35 3335 5222
RBM15B	26 44 133 0 190 876 488 360 68 538
RBM17	0 8 0 9242 0 8259 6 22 0 1125
RBM18	642 633 4164 3600 1623 4963 1336 689 2067 3791
RBM19	238 350 6495 4196 1547 8285 3704 280 4874 4979
RBM20	0 17 184 158 14 0 37 0 0 0
RBM22	0 74 757 9681 320 4908 28 118 2505 5832
RBM23	547 7472 98700 0 9919 21720 84892 0 2319 29588
RBM24	0 36 10 27 3 0 0 70 0 0
RBM25	108 813 10362 1647 652 1464 711 1989 644 3305
RBM26	578 530 819 177 146 2001 582 0 410 283
RBM26.AS1	0 432 72 75 765 128 622 405 66 0
RBM27	0 297 2403 3090 498 1954 2356 858 1410 1591
RBM28	62 16 1854 3395 854 1972 1652 15 1757 3222
RBM33	10 736 697 1974 460 1717 629 201 757 475
RBM38	0 13 0 0 1921 0 0 0 0 0
RBM41	5 0 22 0 0 0 0 0 0 2562
RBM42	64 65 3921 5478 715 4759 2019 3852 2918 4507
RBM43	40 4971 264 2399 161 1561 517 2051 1078 85
RBM44	0 130 73 120 48 436 0 200 1 0
RBM45	0 63 25 0 0 4829 0 0 0 0
RBM46	9 65 0 0 0 0 0 78 8 0
RBM47	0 308 0 254 1281 0 221 164 0 0
RBM48	85 479 5225 9028 3646 2220 4160 210 3187 13716
RBM4B	187 366 0 0 0 2889 0 0 24931 0
RBM7	169 17364 0 0 0 4752 0 0 0 1985
RBM8A	100 0 1876 3481 497 4271 1832 302 3899 1328
RBMS1	0 0 122 1941 240 670 466 779 504 1058
RBMS2	21 58 837 3088 349 2252 2752 282 1137 419
RBMS3	30 273 462 379 1376 1878 274 641 1389 200
RBMX2	64 420 3506 0 976 337 6947 1017 0 170
RBMXL1	30 0 920 1279 466 1370 1479 1256 768 689
RBMXL2	0 2 0 0 0 0 0 0 0 46
RBMXL3	4 40 19 64 47 0 8 108 22 16
RBMY1A1	0 26 0 27 0 0 0 0 0 0
RBMY1A3P	0 77 18 28 9 0 3 0 6 4
RBMY1B	0 51 0 56 0 89 13 0 0 68
RBMY1D	0 59 59 0 0 89 0 1 0 0
RBMY1E	0 28 0 0 37 0 6 0 0 19
RBMY1F	0 37 0 0 0 0 0 0 42 4
RBMY1J	0 80 12 0 20 0 0 0 0 107
RBMY2EP	0 4 95 0 0 0 0 0 0 0
RBMY2FP	0 17 0 8 53 48 0 108 15 0
RBMY3AP	0 57 4 0 0 0 0 0 10 3
RBP1	26 360 2636 4229 637 3368 1854 2306 1435 1170
RBP2	0 41 0 12 0 0 0 124 0 0
RBP3	0 167 19 0 2 33 0 0 0 10
RBP4	0 171 0 0 0 0 11 0 0 0
RBP5	221 1769 0 0 232 0 4 0 1244 0
RBP7	102 1027 3672 10730 1354 8977 3166 818 2917 5181
RBPJ	234 1310 5150 5621 2723 9085 11562 137 3638 4247
RBPJL	0 44 0 0 15 2 0 19 10 0
RBPMS	0 98 2013 0 0 0 1494 0 1129 0
RBPMS2	0 136 0 0 0 19 15 0 14 0
RC3H1	29 372 427 3900 386 1246 1258 749 1586 204
RC3H2	180 99 915 4463 87 5664 1412 0 1664 3636
RCAN2	14 115 253 5952 115 1016 335 679 550 355
RCAN3	112 1178 49655 4560 4806 1456 27243 734 741 3988
RCAN3AS	0 0 76 0 356 13 0 127 0 0
RCBTB1	88 1497 167 2886 86 2915 513 1032 4937 0
RCBTB2	0 155 2627 2527 424 1555 1001 2199 2305 2180
RCC1	54 0 745 6663 362 2636 860 1947 3145 192
RCC2	0 21 811 1758 239 2225 897 63 983 792
RCCD1	0 53 375 1943 298 1091 474 648 1034 722
RCE1	378 1905 4972 2301 1744 1861 6607 213 1087 6513
RCHY1	69 694 2452 1427 1602 2428 1843 658 618 2026
RCL1	13 0 6887 7547 1166 4887 3244 7997 2040 7064
RCN2	0 11915 59721 0 305 0 69783 0 0 0
RCN3	171 827 7593 1627 1033 788 7137 5182 1590 7196
RCOR1	0 39 0 0 0 394 0 0 0 393
RCOR2	0 0 32 0 0 0 0 0 0 0
RCOR3	101 2688 0 12511 282 1199 1445 221 0 6452
RCVRN	0 60 0 0 334 0 3 69 0 0
RD3	0 55 211 0 0 25 191 0 0 47
RD3L	0 190 1 0 7 0 0 0 0 0
RDH10	0 0 0 3424 0 638 725 0 0 573
RDH12	6 290 83 395 563 367 362 362 225 143
RDH13	55 95 5023 2611 1961 2795 6909 894 1556 1655
RDH14	0 0 1649 914 398 1769 858 0 490 2871
RDH16	11 187 329 248 600 606 314 286 193 296
RDH5	317 68 7419 8166 2860 3557 2554 6730 4357 4196
RDH8	0 98 31 0 0 1 0 87 0 0
RDM1	7 64 0 0 1923 25 0 157 78 0
RDX	0 169 1434 3972 483 1705 2172 2114 1128 900
REC8	0 0 2356 3675 342 1298 874 0 1797 1247
RECK	0 76 2892 0 89 0 1897 0 0 1217
RECQL	13 9323 8377 31884 3128 11486 5547 0 3762 16
RECQL4	16 49 846 0 252 0 328 136 517 0
RECQL5	97 84 2484 1088 823 858 622 500 994 2546
REEP1	0 0 363 448 76 215 248 29 354 303
REEP2	0 155 409 261 0 292 2554 265 180 108
REEP3	30 296 258 1473 100 678 305 233 692 0
REEP4	0 0 8948 3561 1766 3355 3072 4518 5182 6888
REEP6	105 603 1555 222 412 1134 1005 0 196 736
REG1A	0 37 9 0 0 0 0 0 0 0
REG1B	8 399 128 509 65 380 140 406 230 24
REG1P	27 1119 364 1312 163 816 531 895 559 90
REG3A	14 436 189 814 78 472 186 328 318 185
REG3G	0 25 420 486 136 416 464 99 185 0
REG4	21 1535 519 1726 145 1174 490 569 859 257
RELA	75 33 5381 1378 1443 1640 3254 3 896 2066
RELB	5 0 520 6612 272 7864 138 661 4199 488
RELL1	190 1423 16969 5849 2258 3243 10882 3019 5794 13355
RELL2	0 0 1548 1457 254 625 1783 649 495 118
RELN	0 25 0 848 218 168 256 51 437 0
RELT	0 284 541 0 110 1832 907 1926 541 1007
REM1	0 116 0 2088 280 2355 1197 65 1101 2183
REM2	6 410 105 455 58 243 446 110 165 0
REN	0 53 0 31 0 0 0 22 21 0
RENBP	0 137 324 1230 151 940 376 375 887 290
REP15	0 326 0 0 0 85 0 0 0 0
REPIN1	0 246 3016 67 2997 228 1748 433 251 138
REPS1	38 17 808 0 194 0 4991 172 0 129
REPS2	0 0 224 0 0 61 112 133 196 0
RER1	38 32 4855 8648 986 4904 2068 115 4396 6238
RERE	0 480 0 164 6 0 21 0 0 0
REREP3	3 38 4025 2245 34 3908 1196 357 8727 898
RERG	48 150 12 0 0 0 28 44 0 0
RERGL	2 0 60 82 153 57 38 0 57 0
RESP18	0 70 17 0 4 23 0 0 0 1
REST	26 224 2041 5191 928 2948 2608 727 2615 2008
RET	0 0 0 0 0 0 251 86 18 80
RETN	45 31 563 0 0 159 0 0 281 613
RETNLB	0 48 0 25 7 11 0 0 0 0
RETSAT	42 356 2838 6748 1143 4467 1458 548 4279 2813
REV1	140 1668 1675 3329 951 1697 10898 913 1011 1789
REV3L	21 1 500 390 265 327 1774 1023 59 632
REXO1	31 1052 378 1479 148 636 388 873 625 173
REXO1L1	436 2807 2208 10066 1433 14681 804 0 5490 9768
REXO1L2P	0 65 1288 850 284 486 550 738 459 468
REXO4	0 512 641 3923 536 149 1065 2334 873 1649
RFC1	461 84 3725 633 553 2778 759 1754 3581 2848
RFC2	51 3322 8484 60746 5500 11762 7051 1277 10835 4405
RFC3	0 158 1173 552 381 1073 877 1 0 3891
RFC4	509 0 6272 4817 2029 5433 4054 504 2748 4061
RFC5	32 0 1985 830 256 1501 3562 4023 1248 1976
RFESD	63 15 618 2702 412 2591 962 339 1158 1148
RFFL	93 730 3265 6899 670 6367 2522 346 2511 4262
RFK	56 250 1744 2047 670 2385 3174 1385 1908 3487
RFNG	34 42 1461 710 647 960 1402 147 661 214
RFPL1	0 18 0 0 24 0 69 0 0 0
RFPL1.AS1	0 122 155 615 96 340 305 450 81 110
RFPL2	26 624 2068 1582 382 1128 899 1037 953 1433
RFPL3	0 132 56 0 6 28 0 126 15 0
RFPL3S	0 41 551 661 634 380 2044 39 129 0
RFPL4A	8 62 1224 0 0 340 1181 32 0 67
RFPL4B	0 77 41 73 0 0 39 9 0 0
RFT1	43 364 2941 1552 730 1087 1181 1431 665 0
RFTN2	21 1137 539 2020 552 1583 458 1377 942 282
RFWD2	0 672 9228 0 1300 243 3695 0 0 845
RFWD3	7 72 0 462 732 0 4840 0 135 123
RFX1	0 0 8 235 0 48 8 0 82 0
RFX2	0 122 4 216 385 0 779 0 46 0
RFX3	33 536 2788 4156 604 3112 2158 519 1855 2139
RFX4	0 381 6 0 16 154 0 212 52 30
RFX5	150 0 27276 8697 1383 8774 21710 6417 4642 4487
RFX6	0 101 27 0 15 87 0 112 16 0
RFX7	3 0 828 0 2929 0 64 192 0 224
RFX8	0 19 0 0 200 25 43 0 0 0
RFXANK	54 2056 9707 11067 8679 8412 24975 10636 2070 12928
RFXAP	0 76 0 776 23 8 0 0 0 202
RGAG1	0 69 34 0 0 50 70 122 0 143
RGAG4	0 181 0 0 0 0 0 76 0 0
RGL1	0 132 1153 238 86 268 831 0 0 876
RGL2	122 65 1939 2185 594 2051 1012 399 928 1838
RGL3	1 411 184 603 30 278 94 332 154 0
RGL4	11 328 528 1566 260 659 914 123 854 787
RGMA	9 598 130 540 137 387 259 433 257 78
RGMB	26 70 1289 1984 554 983 700 363 446 246
RGN	0 37 0 0 0 55 577 0 0 0
RGP1	13 102 1177 1568 547 2066 915 235 1432 2082
RGPD1	44 2548 299 2175 110 1596 794 671 859 1
RGPD2	42 0 3453 0 1888 0 975 59 224 661
RGPD3	0 14 0 18 730 7 0 34 2 0
RGPD4	0 125 32 0 12 59 0 0 120 0
RGPD5	6 278 258 3135 239 4140 532 431 1124 3033
RGPD6	15 368 718 1548 257 1459 560 666 642 782
RGPD8	0 181 0 0 31 0 0 13 0 0
RGR	0 0 525 0 55 31 260 0 7 0
RGS11	0 29 184 0 0 24 0 0 0 0
RGS12	0 5 1060 145 702 147 39 0 160 0
RGS13	87 111 348 214 344 749 630 2418 0 590
RGS14	2288 75712 45993 11856 12100 15323 141553 3948 15615 19102
RGS17	0 14 140 167 78 0 0 208 56 0
RGS18	23 2435 393 2394 268 1377 536 789 1039 45
RGS20	27 1907 0 0 402 3915 0 0 13997 1236
RGS21	0 0 0 0 34 0 84 0 0 0
RGS22	0 25 0 0 14 0 31 0 0 0
RGS3	277 2967 0 61923 0 45917 0 0 51808 36464
RGS4	574 691 16698 5221 3269 4618 11792 5882 2586 14156
RGS6	3 11 0 4 0 0 269 0 0 0
RGS7	0 13 0 56 0 0 0 0 0 0
RGS7BP	0 137 0 37 0 0 0 0 0 0
RGS8	0 78 0 0 0 0 0 0 0 0
RGS9	1 49 5182 386 77 212 3136 211 81 0
RGS9BP	0 0 35 99 42 0 5 0 0 0
RGSL1	7 0 0 0 77 0 74 0 0 0
RHAG	0 70 2 0 57 36 0 0 47 0
RHBDD1	68 0 1983 968 254 1453 311 1981 894 381
RHBDD3	256 360 0 4564 1035 3321 3112 2135 5412 3058
RHBDF1	0 0 678 2643 368 1180 830 344 550 326
RHBDF2	309 80 7691 2759 1103 3886 5446 283 2612 6162
RHBDL1	0 0 902 0 0 28 497 0 0 0
RHBDL2	0 636 784 0 1259 0 1296 49 931 185
RHBDL3	0 12 135 0 0 0 0 0 69 0
RHBG	0 5 191 0 57 0 1612 21 0 0
RHCE	55 88 0 0 0 0 0 0 0 1
RHCG	9 468 430 1893 323 1429 272 540 1124 536
RHD	246 164 607 2265 399 1142 603 388 1723 1042
RHEB	162 933 20081 6750 3514 10640 9345 5235 8488 16570
RHEBL1	72 1561 1180 4241 226 2915 627 101 1757 894
RHNO1	216 1005 11743 5085 3467 11421 8176 10435 7044 18341
RHO	0 104 0 0 0 19 5 0 0 4
RHOB	31 212 1762 1900 1372 2889 2561 1567 1796 1341
RHOBTB1	0 50 601 0 626 384 18 114 133 0
RHOBTB2	0 0 619 662 109 529 362 17 642 528
RHOBTB3	14 64 0 0 0 0 6 0 3870 0
RHOD	6 33 450 941 63 296 142 171 188 0
RHOJ	0 288 240 404 22 2656 288 1509 631 2246
RHOQ	23 2552 852 3921 379 2802 959 1779 2025 461
RHOT1	0 3397 4317 3931 1040 2803 1713 2547 2608 3814
RHOU	4 29 221 660 85 543 388 42 480 175
RHOV	3 107 20 0 0 0 0 56 0 0
RHOXF1	22 169 458 367 127 399 263 365 314 137
RHOXF2	0 181 105 145 64 74 137 0 13 0
RHOXF2B	72 0 0 277 0 0 0 0 40 0
RHPN1	21 1043 191 876 81 459 279 716 2451 151
RHPN1.AS1	13 34 87 390 50 106 86 73 406 172
RHPN2	27 1987 427 2426 238 1442 611 1364 1316 194
RIBC1	0 77 1382 0 0 0 0 0 0 420
RIBC2	0 161 0 0 5 0 13 0 0 0
RIC3	0 0 614 147 62 277 240 164 156 247
RIC8B	60 395 873 4128 417 3164 735 408 2860 870
RICTOR	41 1 956 2351 186 1070 705 18 1666 1373
RIF1	0 0 429 972 98 728 529 1070 945 241
RIIAD1	0 57 0 0 0 0 0 0 6 70
RILP	0 51 0 2 424 84 1182 275 951 0
RILPL1	0 0 0 0 47 3 62 301 0 504
RIMBP2	9 161 165 214 205 205 198 406 127 95
RIMBP3	0 297 0 0 0 0 0 0 0 0
RIMBP3B	0 83 158 0 452 0 0 41 11 9
RIMBP3C	0 42 191 0 20 0 6 0 0 0
RIMKLA	4 25 148 35 20 54 10 0 0 3
RIMKLB	0 193 37 569 197 253 108 35 184 206
RIMS1	0 0 13 7 84 0 0 0 0 0
RIMS2	0 8 0 0 23 21 0 0 0 108
RIMS3	0 0 52 158 52 0 0 0 29 0
RIMS4	0 63 73 0 0 0 49 0 10 0
RIN1	0 220 0 29 0 0 280 0 0 0
RIN2	0 931 797 1504 356 1645 1019 1096 658 267
RIN3	86 19 972 1872 44 2045 366 716 282 1685
RING1	0 107 1210 0 875 0 0 58 0 58
RINL	0 47 1450 2597 660 1155 609 86 837 1285
RINT1	0 308 1055 12504 293 837 603 635 4126 3350
RIOK1	40 8737 10785 1422 3365 2089 3506 1 8 4496
RIOK2	0 643 2 1718 336 0 986 352 2176 8908
RIOK3	650 0 3145 6720 4360 9949 3386 759 0 4738
RIPK1	40 414 933 1561 1033 1463 1031 535 382 994
RIPK2	188 397 7198 6515 1419 3483 5426 1144 4318 7764
RIPK3	199 922 4615 0 1176 1249 3943 2230 2655 4545
RIPK4	0 63 923 216 128 1228 113 687 23 802
RIPPLY1	0 226 219 0 74 0 0 89 192 234
RIPPLY2	0 69 0 0 0 0 0 32 0 0
RIT1	0 0 1828 3263 907 2736 1237 702 1659 465
RIT2	0 86 0 0 10 8 1342 0 8 0
RLBP1	0 0 1146 1606 306 1224 0 8 826 1363
RLF	0 1365 6869 1803 1002 0 3540 272 521 5751
RLIM	0 105 569 1473 191 1030 170 380 646 19
RLN1	0 109 16 155 27 283 51 22 59 185
RLN2	0 80 536 1165 372 0 1045 1054 356 1880
RLN3	0 139 15 16 129 0 23 0 0 0
RLTPR	5 91 291 512 302 67 963 231 298 466
RMDN1	0 711 5057 0 2343 3648 6779 3022 1240 6805
RMDN2	20 2 467 856 525 1563 902 335 1215 2102
RMDN3	295 258 6381 2823 1588 5436 2260 2057 763 8610
RMI1	0 55 2139 0 825 0 978 0 1364 0
RMI2	0 89 94 1228 179 631 236 843 1173 598
RMND1	70 337 2760 3136 1080 2366 1189 1738 1423 4293
RMND5A	0 431 5204 0 2516 269 2694 35 224 1168
RMND5B	0 3873 281 0 2863 0 0 0 0 0
RMST	0 21 103 51 120 0 247 0 0 0
RNA5SP244	3 113 216 717 112 210 160 4 276 140
RNASE10	0 144 590 895 338 392 509 404 206 380
RNASE11	0 27 506 6 137 0 44 0 0 9
RNASE12	0 241 124 210 26 230 75 183 323 30
RNASE13	0 42 86 316 26 94 0 52 183 0
RNASE2	2 0 72 1063 828 2485 320 10 94 509
RNASE3	15 121 161 2270 166 381 285 131 493 216
RNASE4	0 56 0 0 1635 0 0 0 0 32
RNASE7	16 1034 740 2171 245 713 872 708 917 116
RNASE8	0 56 238 0 367 0 114 235 614 79
RNASE9	0 93 164 732 180 679 421 261 565 289
RNASEH1	0 0 0 4553 0 85112 0 29 0 0
RNASEH2A	144 0 9924 4413 928 4649 13434 5366 2093 5217
RNASEH2B	642 3769 28951 12561 4455 6794 19050 23589 624 19184
RNASEH2B.AS1	0 180 2 0 252 93 24 115 28 2
RNASEH2C	29 612 1896 2520 669 3609 1342 572 3009 4823
RNASEK.C17orf49	0 68 111 0 27 130 31 123 34 112
RNASEL	125 5052 2113 5458 1041 3073 5096 5200 2752 1106
RND1	0 163 567 528 179 189 344 162 246 559
RND2	17 89 87 33 89 70 198 180 83 60
RND3	51 1300 3997 2680 1766 2332 2810 861 478 2898
RNF10	149 0 4046 13787 1342 15795 3304 3015 1830 11176
RNF103	70 56 7158 0 237 1349 5923 1693 1519 2772
RNF103.CHMP3	1 97 85 0 32 0 0 0 33 0
RNF11	2 0 0 4001 201 723 367 0 801 427
RNF111	36 86 1227 2009 141 2219 1296 1582 1669 2168
RNF112	0 138 0 18 2 0 25 0 0 0
RNF113B	0 0 98 0 3 0 302 0 0 0
RNF115	541 2083 2474 6226 1195 8047 5238 2184 3438 12400
RNF121	44 131 3934 2320 388 3307 2568 845 1757 1233
RNF122	12 0 406 930 336 1203 878 827 791 1123
RNF123	0 0 981 1620 1016 0 1563 1924 5795 602
RNF125	185 91 594 2444 253 1444 412 302 1849 1429
RNF126	0 354 234 2398 80 2281 100 0 4489 2513
RNF126P1	0 0 25 0 0 0 16 0 30 0
RNF128	0 10 0 0 50 0 58 287 62 57
RNF13	223 780 22648 17964 2297 3043 30193 75919 7771 3623
RNF130	0 13220 9922 3378 1577 1015 8646 969 0 6617
RNF133	0 59 152 228 59 412 266 359 192 151
RNF135	0 473 2742 3095 179 4226 3854 2006 588 3903
RNF138	38 0 2928 5621 920 6721 3958 2761 4855 601
RNF138P1	57 552 915 0 414 0 298 200 0 0
RNF139	188 505 3684 488 1300 1938 1962 4106 2100 2362
RNF14	336 2258 3416 5257 1100 3180 6474 799 4794 7241
RNF141	182 1924 2574 1100 214 1102 4662 0 910 3670
RNF144A	0 0 3812 0 652 478 416 54 36 0
RNF144A.AS1	0 14 181 289 73 392 144 0 176 463
RNF144B	0 155 2613 624 909 1182 285 1134 410 400
RNF145	250 3491 0 13441 727 2722 2140 7 412 2722
RNF146	353 634 10174 8085 2022 7043 4826 4285 6725 11748
RNF148	0 44 0 28 281 0 0 0 0 0
RNF150	10 105 0 0 0 0 0 0 39 111
RNF151	0 60 0 0 15 0 0 30 82 0
RNF152	0 59 0 0 2 0 0 0 0 0
RNF157	147 119 3331 2025 1068 1796 1364 37 1670 20
RNF157.AS1	0 221 0 0 9 0 0 16 0 0
RNF165	0 171 78 191 27 535 0 141 61 0
RNF166	0 44139 0 0 0 0 0 0 0 0
RNF167	0 91 0 0 4108 734 18254 0 0 0
RNF168	0 0 0 18538 0 0 0 17 0 107
RNF169	9 0 801 719 173 688 394 799 533 93
RNF17	0 0 62 0 0 0 17 0 83 0
RNF170	31 1112 1739 4591 303 2236 2873 1769 2934 2107
RNF175	0 309 670 56 674 67 345 0 0 0
RNF180	0 58 1921 0 613 0 1440 0 103 0
RNF182	49 0 81 0 0 0 54 166 0 854
RNF183	0 134 0 0 0 0 0 0 0 0
RNF185	179 725 4936 0 1629 1662 6767 6288 1450 3999
RNF186	0 54 8 0 8 38 0 2 0 0
RNF187	0 48 569 0 229 0 719 0 3147 0
RNF19B	9 31 446 2571 288 2232 320 911 1210 824
RNF2	18 312 3455 1758 575 2456 1680 382 474 653
RNF20	0 0 15846 0 486 0 8618 0 0 0
RNF207	0 189 184 756 0 0 0 455 669 0
RNF208	0 0 61 0 75 0 27 12 8 0
RNF212	0 16 251 974 68 722 273 337 730 257
RNF213	192 27 8586 4198 2244 5538 6424 3155 3214 7454
RNF214	3 79 0 172 0 3739 65 0 0 678
RNF215	143 1400 311 1915 112 1288 541 559 706 460
RNF216	16 466 2400 1519 1254 2875 4217 4282 540 2852
RNF216.IT1	0 92 0 23 18 0 199 0 63 0
RNF216P1	88 2034 1382 577 4601 80 3902 0 1951 4149
RNF217	13 889 189 731 45 396 283 616 408 180
RNF219	0 153 1108 6483 472 1824 1071 269 1012 0
RNF220	0 92 1002 2062 553 1977 1546 537 961 634
RNF222	0 31 303 0 1717 19 170 0 0 0
RNF223	0 61 41 0 0 0 2 8 0 0
RNF224	0 37 0 0 0 0 0 0 0 11
RNF24	0 0 2850 0 772 771 533 0 158 2429
RNF25	495 3134 7126 0 2020 3773 6562 2581 5530 8142
RNF26	186 1358 15022 1060 1052 2850 5381 7283 1434 3810
RNF31	0 360 1312 0 380 566 1058 2043 166 1802
RNF32	4 12 792 1217 159 785 646 147 803 137
RNF34	5 19335 8410 29398 37124 55441 17941 52515 28131 72134
RNF38	396 395 5527 2173 2070 1980 6800 814 2208 270
RNF39	0 34 0 18 427 8 91 0 0 0
RNF40	21 0 1258 1868 335 1037 861 9 808 1005
RNF41	276 387 1969 4457 895 6923 3170 2658 2512 4587
RNF43	0 0 120 378 88 211 158 27 547 0
RNF44	2 67 592 398 96 959 407 3 259 2758
RNF5	0 94 1147 246 560 63 996 515 608 636
RNF5P1	612 0 0 32609 0 18391 0 0 9517 16601
RNF6	142 0 3449 15850 1239 10718 4128 1499 3943 5338
RNF7	306 6599 27281 8670 9532 4266 11781 22855 9042 16170
RNF8	0 0 362 540 60 364 496 420 84 0
RNFT1	111 206 7148 7124 1221 6029 8857 402 4721 7801
RNFT2	96 601 1269 891 302 759 1026 245 332 981
RNGTT	54 139 3236 7315 1451 6155 2910 1193 0 6395
RNLS	18 64 847 2515 246 1300 518 401 963 62
RNMT	0 174 1037 123 1294 542 186 0 336 654
RNMTL1	98 65 5138 4166 1520 1724 1941 683 3048 5933
RNPC3	2 172 2852 1952 273 4133 1063 2000 1701 2449
RNPEP	42 7762 140 6707 752 4204 1286 1512 2500 72
RNPEPL1	14 368 2227 1831 446 2911 2561 529 2787 3801
RNU11	25 974 933 1512 404 1085 1807 833 761 377
RNU12	9 241 2770 4076 726 1442 2293 1682 1394 2337
RNU4ATAC	0 25 3 0 0 2731 0 6 55 0
RNU5D.1	0 83 69 0 524 0 14 0 32 0
RNU5F.1	50 22 123 179 172 0 429 185 512 0
RNU6.19	25 0 281 252 155 2087 14 245 858 0
RNU6.28	0 444 1160 1279 524 714 611 102 733 629
RNU6.52	0 0 0 0 244 0 0 0 0 0
RNU6.57	0 0 130 0 0 0 13 0 0 63
RNU6.66	0 49 1085 2053 494 971 860 803 1152 990
RNU6.71	393 151 3003 0 455 3220 1111 1880 2122 4225
RNU6.72	0 0 0 0 92 0 0 0 0 0
RNU6.83	5 122 785 264 211 364 453 876 304 0
RNU6ATAC	84 1490 172 1404 107 695 284 752 669 25
RNU86	26 0 1304 1316 345 1226 925 155 840 1466
RNY4	10 153 640 1026 447 911 110 673 259 522
RNY5	0 190 395 236 270 74 400 285 1084 56
ROBO1	0 108 1491 34 1169 0 1137 0 0 0
ROBO2	7 408 85 359 20 324 87 223 198 0
ROBO3	0 240 707 274 109 0 1312 374 76 1
ROBO4	0 114 286 0 620 672 429 230 155 373
ROCK1	791 439 6462 1089 2171 2421 5196 1405 1510 3989
ROCK2	19 101 801 789 334 414 827 759 411 131
ROGDI	0 3 869 1609 277 772 161 1171 754 1038
ROM1	0 30 633 0 199 129 171 305 98 0
ROPN1	94 153 2320 4939 1259 3479 1960 1746 2295 306
ROPN1B	7 153 80 19977 113 0 565 2868 106 0
ROPN1L	0 0 28 170 0 0 38 241 64 0
ROR1	32 0 0 255 6 410 0 23 0 494
ROR2	0 0 99 315 45 71 233 0 0 0
RORA	19 2 231 477 122 93 774 390 366 541
RORB	0 0 182 165 6 58 0 151 120 142
RORC	5 565 360 2119 88 618 405 184 837 95
ROS1	0 6 25 0 155 0 0 0 0 24
RP1	0 98 0 0 0 11 31 19 0 0
RP1.177G6.2	0 0 36 312 981 275 0 0 0 0
RP1L1	0 147 0 0 0 0 0 0 0 0
RP2	281 585 3950 1741 287 901 2916 664 1505 2093
RP9	83 190 17750 359 1559 802 3264 3737 2704 1829
RP9P	0 68 518 0 98 251 371 936 401 397
RPA1	53 8555 6509 6855 1342 1206 3205 0 375 7504
RPA3	35 195 1572 1824 562 778 813 97 1368 1065
RPA4	11 0 184 648 74 816 621 1334 539 0
RPAIN	78 492 2134 4556 915 2378 5091 504 2417 5055
RPAP1	10 392 1236 1031 388 2966 717 1982 3040 2255
